"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 493 Cov: medium",493,0.5,0.0709186103960893,0.144161102728386,0.227973874404151,0.0697367487409244,0.07229036966159,0.443053587528627,0.512790336269551
"Run: 493 Cov: high",493,0.9,0.0588959778331499,0.114242684192326,0.157293792855915,0.0532529788955759,0.0551445075251897,0.330432454881391,0.383685433776967
"Run: 494 Cov: none",494,0,0.126532216260233,0.251862779285731,0.373767998970428,0.12455627191335,0.126308082892098,0.752162994516392,0.876719266429742
"Run: 494 Cov: low",494,0.1,0.111555272360241,0.222405423817212,0.339737906961658,0.103441626378475,0.110733145973268,0.67369860313911,0.777140229517586
"Run: 494 Cov: medium",494,0.5,0.0720402039394796,0.150866328636126,0.216441231856855,0.0742573089134378,0.0720093151497652,0.439347764432461,0.513605073345899
"Run: 494 Cov: high",494,0.9,0.0530086107062201,0.107383414515905,0.175229222567521,0.0579065867112988,0.0545669183338265,0.335621247789646,0.393527834500945
"Run: 495 Cov: none",495,0,0.123671564051549,0.254067247993733,0.389521909739365,0.1185250393556,0.126779183993797,0.767260721784647,0.885785761140248
"Run: 495 Cov: low",495,0.1,0.109910064307398,0.223112428028739,0.329223992444356,0.117630062796125,0.110109186619471,0.662246484780492,0.779876547576617
"Run: 495 Cov: medium",495,0.5,0.0729534517708272,0.151110288152228,0.229424957859916,0.0660132756081473,0.075234023358755,0.453488697782971,0.519501973391118
"Run: 495 Cov: high",495,0.9,0.0582577779922901,0.106055098272499,0.16121345129712,0.0570973354906186,0.0537273522388227,0.325526327561908,0.382623663052527
"Run: 496 Cov: none",496,0,0.12348038583318,0.246562261496354,0.381018882006027,0.138033380113748,0.123183074956278,0.75106152933556,0.889094909449308
"Run: 496 Cov: low",496,0.1,0.110115130692346,0.215460828875429,0.332160093941594,0.107578123182455,0.110968060540951,0.657736053509368,0.765314176691823
"Run: 496 Cov: medium",496,0.5,0.071087735356423,0.144894447645415,0.223086428348928,0.0801024765197146,0.0707452772257192,0.439068611350766,0.519171087870481
"Run: 496 Cov: high",496,0.9,0.0584718752217174,0.109449858613272,0.165066847563668,0.0557825857037759,0.0548205576267062,0.332988581398657,0.388771167102433
"Run: 497 Cov: none",497,0,0.123093685314048,0.252516489654276,0.375921478527101,0.110849580216492,0.129662444343082,0.751531653495424,0.862381233711916
"Run: 497 Cov: low",497,0.1,0.108466985030705,0.219170416553952,0.321797429628025,0.121757479070678,0.107068722550771,0.649434831212681,0.77119231028336
"Run: 497 Cov: medium",497,0.5,0.0710016075304921,0.152602825045334,0.218397193922428,0.0785914939702667,0.0715551240249302,0.442001626498254,0.520593120468521
"Run: 497 Cov: high",497,0.9,0.0525784985009325,0.116242098064579,0.170228285116406,0.0556724595947976,0.0566112688263484,0.339048881681917,0.394721341276715
"Run: 498 Cov: none",498,0,0.123910918862567,0.2524485170536,0.373060070987539,0.126920666072805,0.120678639141378,0.749419506903706,0.876340172976511
"Run: 498 Cov: low",498,0.1,0.10332253554455,0.212486633732442,0.323536710907098,0.121478655019045,0.106891906493264,0.639345880184089,0.760824535203134
"Run: 498 Cov: medium",498,0.5,0.0711307953345723,0.151301411394445,0.222572423913929,0.0692776687296061,0.0747877641821218,0.445004630642947,0.514282299372553
"Run: 498 Cov: high",498,0.9,0.0559123600308721,0.107757690496443,0.173167148395108,0.0437341406847525,0.0554144154440755,0.336837198922423,0.380571339607175
"Run: 499 Cov: none",499,0,0.124028575673533,0.254791406807471,0.379797604281044,0.124984903350905,0.128353967536107,0.758617586762049,0.883602490112954
"Run: 499 Cov: low",499,0.1,0.10416810930566,0.222750289869368,0.329325360561169,0.1237488128436,0.108229648327741,0.656243759736197,0.779992572579797
"Run: 499 Cov: medium",499,0.5,0.0745874719234189,0.14581028204776,0.227365296276862,0.0693119092116122,0.0775246340856005,0.447763050248041,0.517074959459653
"Run: 499 Cov: high",499,0.9,0.0539044290380588,0.109863357714654,0.166861448269768,0.0665809934571175,0.0560446710652088,0.33062923502248,0.397210228479598
"Run: 500 Cov: none",500,0,0.126236233889522,0.249609542021985,0.390110694597644,0.116183042887242,0.130817984845351,0.765956470509151,0.882139513396394
"Run: 500 Cov: low",500,0.1,0.111423258625747,0.21464231798476,0.332643832758892,0.117964560257185,0.106480629675584,0.658709409369399,0.776673969626584
"Run: 500 Cov: medium",500,0.5,0.0697380082443707,0.148878168341375,0.220962767989011,0.0806054722552607,0.0725860662464424,0.439578944574757,0.520184416830017
"Run: 500 Cov: high",500,0.9,0.0546638463443955,0.116609399672858,0.165275540933705,0.0489311837020377,0.0555829179833973,0.336548786950959,0.385479970652997
"Run: 501 Cov: none",501,0,0.12710946695055,0.256336928645069,0.362113616993317,0.133506024448394,0.124340326236453,0.745560012588936,0.87906603703733
"Run: 501 Cov: low",501,0.1,0.111322458001275,0.215970412580847,0.32911236700793,0.106641291025907,0.108613572164065,0.656405237590052,0.763046528615959
"Run: 501 Cov: medium",501,0.5,0.0741305726097086,0.147785271495238,0.223290223720461,0.0695621554871323,0.0756832145139311,0.445206067825408,0.51476822331254
"Run: 501 Cov: high",501,0.9,0.056140544475007,0.110706106718821,0.164438133470625,0.051277738625222,0.0565054015053172,0.331284784664454,0.382562523289676
"Run: 502 Cov: none",502,0,0.125633704984968,0.251996977248264,0.380436672630673,0.105613150352905,0.131709627449568,0.758067354863905,0.863680505216811
"Run: 502 Cov: low",502,0.1,0.107048570838509,0.215882648948407,0.326608963203975,0.118504385796995,0.106236131151128,0.649540182990892,0.768044568787887
"Run: 502 Cov: medium",502,0.5,0.0725586198616465,0.149075138591742,0.215021025732775,0.0734051498683572,0.0737714600200338,0.436654784186163,0.510059934054521
"Run: 502 Cov: high",502,0.9,0.0531215145574054,0.108529107739619,0.172181825065452,0.0569144451158455,0.0567892080626299,0.333832447362477,0.390746892478322
"Run: 503 Cov: none",503,0,0.123896985792845,0.251238496382046,0.374064988288296,0.121277345225671,0.122274676159323,0.749200470463188,0.870477815688859
"Run: 503 Cov: low",503,0.1,0.108736045888868,0.218237138899635,0.327575951722786,0.114981979125466,0.11160066740629,0.65454913651129,0.769531115636756
"Run: 503 Cov: medium",503,0.5,0.0738097921950682,0.144202002213193,0.219173475153351,0.075446450759348,0.0715943639217348,0.437185269561612,0.51263172032096
"Run: 503 Cov: high",503,0.9,0.0547427499589489,0.10413918105072,0.174605522095479,0.0548745042345955,0.0547598664756796,0.333487453105149,0.388361957339744
"Run: 504 Cov: none",504,0,0.121164323218472,0.244302169786884,0.368133403649502,0.146758789103476,0.122935628876472,0.733599896654858,0.880358685758334
"Run: 504 Cov: low",504,0.1,0.107582350237669,0.21504450243331,0.326518430385695,0.105010692714926,0.11311074917947,0.649145283056673,0.754155975771599
"Run: 504 Cov: medium",504,0.5,0.0708827460440425,0.144644127771807,0.222351560008719,0.0811788159115649,0.0726206592121208,0.437878433824568,0.519057249736133
"Run: 504 Cov: high",504,0.9,0.053360324344254,0.11683496211528,0.165799322889932,0.0480501281275023,0.0558420395742289,0.335994609349466,0.384044737476968
"Run: 505 Cov: none",505,0,0.123190194865131,0.25930159596869,0.383110394427317,0.109381496091534,0.12209656077138,0.765602185261138,0.874983681352672
"Run: 505 Cov: low",505,0.1,0.112146885084254,0.229690777518288,0.328188230382901,0.119403518498539,0.111896033218549,0.670025892985444,0.789429411483983
"Run: 505 Cov: medium",505,0.5,0.0759695288930929,0.150335735059533,0.221854697776739,0.0663368472969046,0.0758314188775436,0.448159961729365,0.514496809026269
"Run: 505 Cov: high",505,0.9,0.0520156087519807,0.117409561307522,0.16175386633355,0.064285525162373,0.0547141838110694,0.331179036393053,0.395464561555426
"Run: 506 Cov: none",506,0,0.131059814247564,0.254556958029538,0.372266505761409,0.115620571544569,0.128867720244659,0.757883278038511,0.87350384958308
"Run: 506 Cov: low",506,0.1,0.108629325448367,0.220435522405893,0.327471394292109,0.11234358189475,0.106755948451993,0.65653624214637,0.768879824041119
"Run: 506 Cov: medium",506,0.5,0.0762628790371289,0.146146859012757,0.220164016883255,0.0713724849636612,0.0723237856957041,0.442573754933141,0.513946239896802
"Run: 506 Cov: high",506,0.9,0.0540219809052981,0.1038317786004,0.17359443498769,0.0603426830592064,0.0560849528987369,0.331448194493388,0.391790877552595
"Run: 507 Cov: none",507,0,0.12308083291572,0.243094764612898,0.369109340504937,0.141351103474168,0.123316069239787,0.735284938033555,0.876636041507723
"Run: 507 Cov: low",507,0.1,0.104460395687402,0.219290259274753,0.317138477976233,0.122494555547819,0.108824570438274,0.640889132938388,0.763383688486207
"Run: 507 Cov: medium",507,0.5,0.0736716869094915,0.144714090820458,0.217330886558748,0.093481072463742,0.0744583516673981,0.435716664288697,0.529197736752439
"Run: 507 Cov: high",507,0.9,0.054829691746229,0.113890245451567,0.167254633943161,0.0495803775752699,0.0558638263637514,0.335974571140957,0.385554948716227
"Run: 508 Cov: none",508,0,0.118202738353226,0.253923392490408,0.360173935988946,0.134870755693754,0.125588593239772,0.73230006683258,0.867170822526334
"Run: 508 Cov: low",508,0.1,0.114813318015281,0.219094667519004,0.335807760593881,0.117059199512674,0.112694390297127,0.669715746128166,0.78677494564084
"Run: 508 Cov: medium",508,0.5,0.071202980676828,0.143975679390289,0.223686804761291,0.0738946868867286,0.0723063279911931,0.438865464828408,0.512760151715137
"Run: 508 Cov: high",508,0.9,0.0623429570337849,0.107545543049854,0.160596463546439,0.0483941870089469,0.0547827677408904,0.330484963630078,0.378879150639025
"Run: 509 Cov: none",509,0,0.127519642735851,0.244456940777433,0.36871504318513,0.137654110635778,0.122142083596249,0.740691626698414,0.878345737334192
"Run: 509 Cov: low",509,0.1,0.111122238899887,0.217870886475316,0.33850227177288,0.107889827954791,0.112233120335113,0.667495397148083,0.775385225102873
"Run: 509 Cov: medium",509,0.5,0.0727609619724735,0.149766733059003,0.230407850123047,0.0546781276188172,0.0724066151997238,0.452935545154524,0.507613672773341
"Run: 509 Cov: high",509,0.9,0.0560703544172231,0.106540439134427,0.166051372208011,0.0633598457108924,0.0552169251494889,0.328662165759662,0.392022011470554
"Run: 510 Cov: none",510,0,0.128631612893461,0.247929489694572,0.380823751458462,0.119137655573487,0.122725770949936,0.757384854046495,0.876522509619982
"Run: 510 Cov: low",510,0.1,0.109476847329126,0.229852813211955,0.323217224830444,0.101989647738372,0.110865551189665,0.662546885371525,0.764536533109897
"Run: 510 Cov: medium",510,0.5,0.075137335489657,0.154508952133711,0.220008627379913,0.06308229754904,0.0745650028253167,0.449654915003281,0.512737212552321
"Run: 510 Cov: high",510,0.9,0.0559936990449763,0.112864187822974,0.161555389402174,0.0543472324450892,0.055109317686388,0.330413276270125,0.384760508715214
"Run: 511 Cov: none",511,0,0.1262072147372,0.247956056350372,0.368643231770473,0.109528864700778,0.12521973928048,0.742806502858045,0.852335367558823
"Run: 511 Cov: low",511,0.1,0.112268766218428,0.222578897533018,0.339539027001359,0.0979173486920461,0.109690023532564,0.674386690752805,0.772304039444851
"Run: 511 Cov: medium",511,0.5,0.075887260718304,0.146722108124507,0.220408709878846,0.0614755559442031,0.0720949296839408,0.443018078721657,0.50449363466586
"Run: 511 Cov: high",511,0.9,0.0530614177214525,0.112969269458852,0.16957671474346,0.0526932978214599,0.0551701497403276,0.335607401923765,0.388300699745225
"Run: 512 Cov: none",512,0,0.12835168095267,0.257313063115649,0.375041732347588,0.115425118804016,0.126367290932129,0.760706476415907,0.876131595219923
"Run: 512 Cov: low",512,0.1,0.110030651202816,0.219163746117838,0.325943448497416,0.106604541600237,0.107500334651683,0.65513784581807,0.761742387418307
"Run: 512 Cov: medium",512,0.5,0.0685525711884593,0.150299546505532,0.222526449307783,0.0687021353120135,0.0734767171941487,0.441378567001774,0.510080702313787
"Run: 512 Cov: high",512,0.9,0.058469999254287,0.104225950001201,0.16757804781019,0.0523209072963489,0.0561048255203879,0.330273997065679,0.382594904362027
"Run: 513 Cov: none",513,0,0.122187727991689,0.24931182305446,0.365424643001568,0.135751729008717,0.118368663505678,0.736924194047716,0.872675923056434
"Run: 513 Cov: low",513,0.1,0.110095648880343,0.22263714814318,0.316600597819034,0.123381392561676,0.108718268095672,0.649333394842557,0.772714787404233
"Run: 513 Cov: medium",513,0.5,0.0710122818780039,0.140139599033727,0.233212780251499,0.0726636203443827,0.0771205158535919,0.444364661163231,0.517028281507613
"Run: 513 Cov: high",513,0.9,0.0578493037721283,0.11095955650301,0.16120930388914,0.0512135692258424,0.0567791138228812,0.330018164164279,0.381231733390121
"Run: 514 Cov: none",514,0,0.122709611726155,0.254348382487151,0.364555022720936,0.132746462936984,0.127920536923834,0.741613016934243,0.874359479871226
"Run: 514 Cov: low",514,0.1,0.106479756996669,0.219298341970842,0.328262580064127,0.117494581209305,0.111255484743587,0.654040679031638,0.771535260240943
"Run: 514 Cov: medium",514,0.5,0.0745692088220908,0.145226849373816,0.221231977943464,0.0675454045068604,0.0723909451251393,0.441028036139371,0.508573440646232
"Run: 514 Cov: high",514,0.9,0.0573234977791498,0.110335902283009,0.165036710063206,0.0506986932740929,0.0566249388238421,0.332696110125365,0.383394803399458
"Run: 515 Cov: none",515,0,0.132861290875711,0.259559763625351,0.385158330455453,0.114230228069242,0.130243532401571,0.777579384956516,0.891809613025757
"Run: 515 Cov: low",515,0.1,0.112321364073688,0.223280717355295,0.329897823287065,0.116510753151159,0.109950098147712,0.665499904716048,0.782010657867207
"Run: 515 Cov: medium",515,0.5,0.0742428730755167,0.143960508835989,0.22730475374873,0.0727668533546947,0.0728667716176412,0.445508135660236,0.518274989014931
"Run: 515 Cov: high",515,0.9,0.0583059691283752,0.106244277020101,0.163928587072249,0.0574933876122195,0.0552422470423577,0.328478833220725,0.385972220832944
"Run: 516 Cov: none",516,0,0.125586290387317,0.255666643457286,0.382146454206436,0.127547796001287,0.121402290831558,0.763399388051038,0.890947184052325
"Run: 516 Cov: low",516,0.1,0.110477296359419,0.213867115876554,0.328769518521358,0.106091254975476,0.109052319128633,0.653113930757331,0.759205185732807
"Run: 516 Cov: medium",516,0.5,0.0755234781039779,0.147133174572067,0.223725634925369,0.069879683937232,0.072750884261312,0.446382287601413,0.516261971538645
"Run: 516 Cov: high",516,0.9,0.0532784626149017,0.112553476416007,0.170326097958595,0.0515711579626487,0.0571192416186091,0.336158036989504,0.387729194952153
"Run: 517 Cov: none",517,0,0.123804673411034,0.251637653199801,0.380076129596544,0.108579945582728,0.129961879126904,0.755518456207379,0.864098401790107
"Run: 517 Cov: low",517,0.1,0.109293176999292,0.214733126964679,0.332916549113297,0.116154820116475,0.112138563998644,0.656942853077268,0.773097673193743
"Run: 517 Cov: medium",517,0.5,0.0730853848392795,0.147029460848027,0.218199444702624,0.0837208894675747,0.0759224334109116,0.43831429038993,0.522035179857505
"Run: 517 Cov: high",517,0.9,0.0539356868291972,0.112755544908319,0.170398311052665,0.0515635752929064,0.05579954817235,0.337089542790181,0.388653118083088
"Run: 518 Cov: none",518,0,0.130791960770507,0.257479857837111,0.389961912886293,0.0956685505234887,0.129949200064662,0.778233731493911,0.8739022820174
"Run: 518 Cov: low",518,0.1,0.107295607243348,0.214729774530581,0.330375708396912,0.112729242694458,0.11002270058754,0.652401090170841,0.765130332865299
"Run: 518 Cov: medium",518,0.5,0.0742100803067768,0.146183037560575,0.216780858712751,0.0807228159795201,0.0732998383115173,0.437173976580103,0.517896792559623
"Run: 518 Cov: high",518,0.9,0.055448899810596,0.113394462619438,0.164648276271563,0.0596328254543751,0.0558308345333391,0.333491638701597,0.393124464155972
"Run: 519 Cov: none",519,0,0.119379320720593,0.252230579264412,0.36446167176493,0.132539539465989,0.122050706370926,0.736071571749936,0.868611111215924
"Run: 519 Cov: low",519,0.1,0.106430582309608,0.222799736891048,0.332346409388814,0.1064164776794,0.105772143442001,0.66157672858947,0.76799320626887
"Run: 519 Cov: medium",519,0.5,0.073779406700493,0.146412081652781,0.223728585162262,0.0789801561304707,0.0721707730323503,0.443920073515536,0.522900229646007
"Run: 519 Cov: high",519,0.9,0.0518674821796008,0.116507129089523,0.165002931949444,0.0588319582452024,0.055068491482018,0.333377543218569,0.392209501463771
"Run: 520 Cov: none",520,0,0.131327653040849,0.258516810220923,0.383685580949008,0.0979270931292419,0.126228822874249,0.773530044210781,0.871457137340022
"Run: 520 Cov: low",520,0.1,0.112284664354152,0.225104441357598,0.341331618257606,0.087510962146713,0.113464208870683,0.678720723969357,0.76623168611607
"Run: 520 Cov: medium",520,0.5,0.0751218885349669,0.145662285802952,0.223998682809518,0.0660320460570501,0.0743691874998912,0.444782857147437,0.510814903204487
"Run: 520 Cov: high",520,0.9,0.051488192284009,0.113142445700341,0.172725864513228,0.0524439518631358,0.0554575035803341,0.337356502497578,0.389800454360714
"Run: 521 Cov: none",521,0,0.128231366439735,0.253125303165065,0.373053369851462,0.125591093622912,0.124572354534862,0.754410039456263,0.880001133079175
"Run: 521 Cov: low",521,0.1,0.113635775405438,0.22171133988328,0.327606613621906,0.100273877251214,0.106781566440506,0.662953728910624,0.763227606161838
"Run: 521 Cov: medium",521,0.5,0.0745459018063327,0.148002297621283,0.224573293541295,0.0641581883566889,0.0711757610341071,0.44712149296891,0.511279681325599
"Run: 521 Cov: high",521,0.9,0.0539603911813119,0.107198953660867,0.171885276187218,0.0585836297498077,0.0575257000984997,0.333044621029397,0.391628250779205
"Run: 522 Cov: none",522,0,0.125217731609169,0.249720388883795,0.386739543794914,0.127984431423253,0.124621752840538,0.761677664287878,0.889662095711131
"Run: 522 Cov: low",522,0.1,0.112097255642596,0.226175465761229,0.328667297122963,0.105926797165845,0.111532775081849,0.666940018526788,0.772866815692633
"Run: 522 Cov: medium",522,0.5,0.0734746244268245,0.149934468696779,0.218801602470054,0.0707078273645263,0.0730985586245854,0.442210695593658,0.512918522958184
"Run: 522 Cov: high",522,0.9,0.0564710521556366,0.114788769581739,0.159403401544606,0.0538425933190342,0.0560254303646725,0.330663223281982,0.384505816601016
"Run: 523 Cov: none",523,0,0.124990869594915,0.26319911188919,0.381359688922305,0.112481218604554,0.127780169657789,0.769549670406411,0.882030889010965
"Run: 523 Cov: low",523,0.1,0.108204875095258,0.211985696807185,0.334758584934592,0.11116053925776,0.110258207582321,0.654949156837035,0.766109696094795
"Run: 523 Cov: medium",523,0.5,0.070936086347972,0.140907908703056,0.221362672607478,0.0779320782055607,0.071188492787409,0.433206667658507,0.511138745864067
"Run: 523 Cov: high",523,0.9,0.0562371038170856,0.113884516136525,0.165821282985668,0.0472824481702321,0.0543520351195929,0.335942902939279,0.383225351109511
"Run: 524 Cov: none",524,0,0.124617579160567,0.255624811702889,0.379725407881227,0.107174385976957,0.128028504351515,0.759967798744683,0.86714218472164
"Run: 524 Cov: low",524,0.1,0.105319267557181,0.216833695058052,0.326320013256224,0.108799141042772,0.10421761329727,0.648472975871457,0.75727211691423
"Run: 524 Cov: medium",524,0.5,0.0754083586844069,0.145599269874374,0.225590343892811,0.0672012521222036,0.073474289466359,0.446597972451591,0.513799224573795
"Run: 524 Cov: high",524,0.9,0.0497709990803831,0.115259812783915,0.174136788918881,0.0530556256777037,0.0569863390380343,0.339167600783179,0.392223226460883
"Run: 525 Cov: none",525,0,0.121651879634119,0.245464149012303,0.368625456904491,0.119530196769174,0.124955700041081,0.735741485550914,0.855271682320088
"Run: 525 Cov: low",525,0.1,0.112371170218817,0.218467670902589,0.338889857255332,0.0974710833807246,0.108182391707352,0.669728698376737,0.767199781757462
"Run: 525 Cov: medium",525,0.5,0.0712359544220204,0.150470684351826,0.221150262817212,0.0731751197481423,0.0744003246255333,0.442856901591059,0.516032021339201
"Run: 525 Cov: high",525,0.9,0.0601618365584668,0.106310348286375,0.163805218359147,0.0538845576916262,0.0554542225928915,0.330277403203989,0.384161960895616
"Run: 526 Cov: none",526,0,0.127401565446526,0.258876218874157,0.374394350618044,0.117101352239398,0.127799369192757,0.760672134938727,0.877773487178125
"Run: 526 Cov: low",526,0.1,0.107190484660238,0.209767562630871,0.320612392168018,0.113900469887075,0.109699154042593,0.637570439459127,0.751470909346203
"Run: 526 Cov: medium",526,0.5,0.0732198960574333,0.147911160694336,0.221417236254919,0.0725547659541722,0.0730000302999463,0.442548293006688,0.515103058960861
"Run: 526 Cov: high",526,0.9,0.0542598373992017,0.109963129528738,0.16586183346262,0.0600001260217183,0.0555413804975807,0.330084800390559,0.390084926412277
"Run: 527 Cov: none",527,0,0.12238809247031,0.249928168767049,0.387995804329302,0.116735297891059,0.126637047894167,0.76031206556666,0.877047363457719
"Run: 527 Cov: low",527,0.1,0.106638677134271,0.209823153747172,0.326860713155024,0.116704366020832,0.10930846096386,0.643322544036467,0.7600269100573
"Run: 527 Cov: medium",527,0.5,0.0749382497136497,0.143793364187928,0.216147267852078,0.0842293579735062,0.0726726460637935,0.434878881753656,0.519108239727162
"Run: 527 Cov: high",527,0.9,0.0558157266842981,0.108490148212414,0.168389497994643,0.0536670179450388,0.055049464792137,0.332695372891355,0.386362390836394
"Run: 528 Cov: none",528,0,0.123843344138879,0.251958907608676,0.364478417699159,0.128042025711174,0.12320808089086,0.740280669446714,0.868322695157889
"Run: 528 Cov: low",528,0.1,0.110245683401495,0.221622364028043,0.329501024282553,0.0989355313034371,0.112269807026126,0.661369071712091,0.760304603015528
"Run: 528 Cov: medium",528,0.5,0.0749388096165619,0.151728822782168,0.218892067081851,0.066110215906826,0.0740879314532391,0.445559699480581,0.511669915387407
"Run: 528 Cov: high",528,0.9,0.0541163691042574,0.118025972324776,0.160339946720883,0.0563963577964517,0.0537919152634028,0.332482288149917,0.388878645946369
"Run: 529 Cov: none",529,0,0.129835214908883,0.241643864240319,0.378728283935938,0.125328482672215,0.122468951518666,0.75020736308514,0.875535845757354
"Run: 529 Cov: low",529,0.1,0.113192760819496,0.222501188577236,0.339865283177938,0.0889355208270454,0.113233329644903,0.67555923257467,0.764494753401716
"Run: 529 Cov: medium",529,0.5,0.075739246068391,0.151056636461047,0.223453484585189,0.0569956896694665,0.0741697728866833,0.450249367114627,0.507245056784093
"Run: 529 Cov: high",529,0.9,0.0540847125992535,0.113363321482248,0.165195851800414,0.0563423801366784,0.0549058779164376,0.332643885881915,0.388986266018594
"Run: 530 Cov: none",530,0,0.127483336789097,0.253457621758651,0.372009083239505,0.114887095350888,0.12585246410172,0.752950041787254,0.867837137138142
"Run: 530 Cov: low",530,0.1,0.111474477475774,0.223875920875455,0.327124035671511,0.112837665761379,0.107581047822291,0.662474434022741,0.77531209978412
"Run: 530 Cov: medium",530,0.5,0.0745031878924322,0.145346867233682,0.222568084974422,0.0764830336760201,0.0705038948149572,0.442418140100536,0.518901173776556
"Run: 530 Cov: high",530,0.9,0.0559955258450332,0.109465765179892,0.162894783513473,0.0630549640503474,0.0559486918249606,0.328356074538398,0.391411038588746
"Run: 531 Cov: none",531,0,0.128111677950071,0.254422875855353,0.375416267005428,0.121029452362096,0.124838496439268,0.757950820810853,0.878980273172949
"Run: 531 Cov: low",531,0.1,0.109604672911712,0.217832808416972,0.325698664505754,0.11291945658122,0.109500272835881,0.653136145834437,0.766055602415658
"Run: 531 Cov: medium",531,0.5,0.072732917284665,0.144691958209939,0.220831821784291,0.0773803195727475,0.0737713352295113,0.438256697278896,0.515637016851643
"Run: 531 Cov: high",531,0.9,0.0543790541794771,0.110836766517412,0.167073560768679,0.0555460247574794,0.054987692313635,0.332289381465568,0.387835406223048
"Run: 532 Cov: none",532,0,0.125636413504917,0.246501850542066,0.363840703016909,0.1522719842313,0.121724602777339,0.735978967063892,0.888250951295193
"Run: 532 Cov: low",532,0.1,0.108667400331803,0.220334551326019,0.317169445304495,0.104411601381435,0.108671841588914,0.646171396962316,0.750582998343751
"Run: 532 Cov: medium",532,0.5,0.0739881791489657,0.147208675868413,0.219731799469036,0.0712178686274799,0.0745127860902004,0.440928654486415,0.512146523113895
"Run: 532 Cov: high",532,0.9,0.0526553250094049,0.117090707388572,0.165125030352006,0.0500024625229544,0.0575025879024413,0.334871062749983,0.384873525272937
"Run: 533 Cov: none",533,0,0.124088419162569,0.241752447669135,0.363073070739891,0.123016535531909,0.122440915689199,0.728913937571594,0.851930473103503
"Run: 533 Cov: low",533,0.1,0.10548300747272,0.219264793830874,0.333212855583503,0.11208057578359,0.10835859234409,0.657960656887097,0.770041232670687
"Run: 533 Cov: medium",533,0.5,0.0717359225408748,0.146870942415316,0.228480975474715,0.0637219474456332,0.0765947853582726,0.447087840430906,0.510809787876539
"Run: 533 Cov: high",533,0.9,0.0508760004600989,0.110137293672688,0.171515951823773,0.0582298345622304,0.0551273324564104,0.33252924595656,0.39075908051879
"Run: 534 Cov: none",534,0,0.128031060802847,0.256912017869855,0.376342961927844,0.10992538942757,0.127670937442733,0.761286040600545,0.871211430028116
"Run: 534 Cov: low",534,0.1,0.11471569659554,0.228704778616571,0.334205570856168,0.0968494230296533,0.112828790471039,0.677626046068279,0.774475469097933
"Run: 534 Cov: medium",534,0.5,0.0741671725096919,0.153810545283857,0.219801902233078,0.0598434760370372,0.0745072299519345,0.447779620026627,0.507623096063665
"Run: 534 Cov: high",534,0.9,0.0546250653532996,0.117404960848259,0.165512251620467,0.0487672596414889,0.0562884276385735,0.337542277822025,0.386309537463514
"Run: 535 Cov: none",535,0,0.12620239008979,0.259023818299216,0.372531573076939,0.120947837352069,0.12896954577193,0.757757781465945,0.878705618818013
"Run: 535 Cov: low",535,0.1,0.112521308679193,0.220603768246817,0.332227296595705,0.100280453399514,0.10955208159014,0.665352373521715,0.765632826921229
"Run: 535 Cov: medium",535,0.5,0.0712218781643359,0.150581977273061,0.222934649511608,0.0677640766837672,0.0742567432989135,0.444738504949004,0.512502581632771
"Run: 535 Cov: high",535,0.9,0.056218679183291,0.108102418361273,0.167688476615286,0.0561408276883157,0.0545674037385443,0.332009574159849,0.388150401848165
"Run: 536 Cov: none",536,0,0.132539815698442,0.257477231692925,0.380497148965109,0.114425087958799,0.124699280116482,0.770514196356477,0.884939284315276
"Run: 536 Cov: low",536,0.1,0.10865585451975,0.226906157554234,0.322726742404096,0.104548812117412,0.106250517122199,0.65828875447808,0.762837566595492
"Run: 536 Cov: medium",536,0.5,0.0727609542334225,0.148953449996691,0.217026085157054,0.0806002159149728,0.0751875364774269,0.438740489387168,0.519340705302141
"Run: 536 Cov: high",536,0.9,0.0543568582936101,0.115232681718812,0.166640217586509,0.044472234906988,0.0570900004648145,0.336229757598932,0.38070199250592
"Run: 537 Cov: none",537,0,0.132544466031259,0.249591735927981,0.371200933897951,0.125147249721156,0.124340125344577,0.753337135857191,0.878484385578346
"Run: 537 Cov: low",537,0.1,0.110413271315787,0.224320188805269,0.322193629478233,0.118579578571546,0.10897444339085,0.656927089599288,0.775506668170835
"Run: 537 Cov: medium",537,0.5,0.0765350417812553,0.146742748849089,0.221684553151367,0.068229194774749,0.0729671132451076,0.444962343781712,0.513191538556461
"Run: 537 Cov: high",537,0.9,0.0571941868554902,0.107245072816727,0.169119625646729,0.0517650286995213,0.0559080780495576,0.333558885318946,0.385323914018467
"Run: 538 Cov: none",538,0,0.122356595820168,0.254008749157954,0.374560426324371,0.127198334061565,0.127486602847809,0.750925771302492,0.878124105364057
"Run: 538 Cov: low",538,0.1,0.105185749127219,0.218794417083868,0.326645550767947,0.11141552900266,0.107727052535863,0.650625716979034,0.762041245981694
"Run: 538 Cov: medium",538,0.5,0.0714376446426286,0.144872460558795,0.231267380756365,0.0720620686221181,0.0752453221654085,0.447577485957789,0.519639554579907
"Run: 538 Cov: high",538,0.9,0.0580575845426708,0.112564867376396,0.161762623483327,0.0573800745465127,0.0556163642718601,0.332385075402394,0.389765149948906
"Run: 539 Cov: none",539,0,0.126509170513104,0.255979325495826,0.379162372750332,0.1197584675544,0.129175717989256,0.761650868759262,0.881409336313662
