"","Run","Covariance","Variance_V1","Variance_V2","Variance_V3","Variance_gamma","Variance_epsilon","Variance_total_marginal","Variance_total_conditional"
"Run: 717 Cov: none",717,0,0.125790707725276,0.258060413103381,0.372916464708952,0.120638281038758,0.122594133423633,0.756767585537609,0.877405866576367
"Run: 717 Cov: low",717,0.1,0.14991060086801,0.262641828082315,0.370235830190461,0.110871026226223,0.10634071463299,0.782788259140786,0.89365928536701
"Run: 717 Cov: medium",717,0.5,0.226177993605505,0.284000489886323,0.346523290091286,0.0717387367500516,0.0715594896668342,0.856701773583114,0.928440510333166
"Run: 717 Cov: high",717,0.9,0.283240705578616,0.296379601385068,0.305692823153723,0.0583840168783681,0.0563028530042258,0.885313130117406,0.943697146995774
"Run: 718 Cov: none",718,0,0.141420435227144,0.241599707746915,0.370448447543693,0.120382080326482,0.126149329155765,0.753468590517753,0.873850670844235
"Run: 718 Cov: low",718,0.1,0.152729509477552,0.272277276110706,0.355725196003351,0.108231842564801,0.11103617584359,0.780731981591608,0.88896382415641
"Run: 718 Cov: medium",718,0.5,0.219403785093538,0.289733134590013,0.346524418966929,0.0724608212309923,0.0718778401185282,0.85566133865048,0.928122159881472
"Run: 718 Cov: high",718,0.9,0.28788259192791,0.301360089368415,0.311306278525859,0.0451147471226513,0.0543362930551646,0.900548959822184,0.945663706944835
"Run: 719 Cov: none",719,0,0.121291187656333,0.252338717009975,0.375760664999152,0.126545244255984,0.124064186078556,0.74939056966546,0.875935813921444
"Run: 719 Cov: low",719,0.1,0.145355003869184,0.265511333263603,0.360643606627853,0.119856641123767,0.108633415115593,0.77150994376064,0.891366584884407
"Run: 719 Cov: medium",719,0.5,0.223601808148833,0.285597231226061,0.348018058995236,0.068734647406305,0.0740482542235649,0.85721709837013,0.925951745776435
"Run: 719 Cov: high",719,0.9,0.286085983594613,0.298952977390538,0.308951372048214,0.0503762705756581,0.0556333963909765,0.893990333033365,0.944366603609023
"Run: 720 Cov: none",720,0,0.13048784977238,0.249880109433371,0.371582177368833,0.121663389405743,0.126386474019672,0.751950136574585,0.873613525980328
"Run: 720 Cov: low",720,0.1,0.143455569542175,0.255237146626831,0.376612073676013,0.11737347498918,0.1073217351658,0.77530478984502,0.8926782648342
"Run: 720 Cov: medium",720,0.5,0.218037805878469,0.28612964166671,0.350016024226449,0.0720857149752728,0.0737308132530998,0.854183471771627,0.9262691867469
"Run: 720 Cov: high",720,0.9,0.282565125325605,0.295721987218756,0.30663448428348,0.0596961020295777,0.055382301142582,0.88492159682784,0.944617698857418
"Run: 721 Cov: none",721,0,0.118483787749882,0.251800338524496,0.371368606152,0.136763956118362,0.12158331145526,0.741652732426378,0.87841668854474
"Run: 721 Cov: low",721,0.1,0.147576325590894,0.24887614227591,0.369673624699639,0.12268665261433,0.111187254819227,0.766126092566443,0.888812745180773
"Run: 721 Cov: medium",721,0.5,0.220779738499224,0.283043578550843,0.341111841988099,0.0802437850265049,0.0748210559353292,0.844935159038166,0.925178944064671
"Run: 721 Cov: high",721,0.9,0.282477938692589,0.296449670784462,0.302771273579212,0.0644406838695453,0.0538604330741914,0.881698883056263,0.946139566925809
"Run: 722 Cov: none",722,0,0.124107999859715,0.258189434400469,0.378592090657421,0.111071333378441,0.128039141703953,0.760889524917606,0.871960858296047
"Run: 722 Cov: low",722,0.1,0.149377224795694,0.25777687275935,0.369627707892397,0.115849697908908,0.107368496643651,0.776781805447441,0.892631503356349
"Run: 722 Cov: medium",722,0.5,0.222023970097295,0.289988815277683,0.34252366905255,0.0730494942384572,0.072414051334015,0.854536454427528,0.927585948665985
"Run: 722 Cov: high",722,0.9,0.286747330923004,0.298032040681711,0.308920741686227,0.0524378200929538,0.0538620666161047,0.893700113290941,0.946137933383895
"Run: 723 Cov: none",723,0,0.121145204305169,0.244381666205987,0.363189159042192,0.148793110494516,0.122490859952135,0.728716029553348,0.877509140047865
"Run: 723 Cov: low",723,0.1,0.142875739206242,0.262996695911803,0.372673682432614,0.116060811249599,0.105393071199743,0.778546117550658,0.894606928800257
"Run: 723 Cov: medium",723,0.5,0.216668406338034,0.281743352881272,0.34300708791294,0.0854406043170949,0.073140548550658,0.841418847132247,0.926859451449342
"Run: 723 Cov: high",723,0.9,0.284518654639819,0.297914705387786,0.309832485857262,0.0523155513384581,0.0554186027766751,0.892265845884867,0.944581397223325
"Run: 724 Cov: none",724,0,0.122956363590656,0.258371659612744,0.376216133595581,0.117533738081275,0.124922105119744,0.757544156798981,0.875077894880256
"Run: 724 Cov: low",724,0.1,0.146892051113061,0.261005034248379,0.37132596567471,0.109038707022059,0.111738241941791,0.77922305103615,0.888261758058209
"Run: 724 Cov: medium",724,0.5,0.219578498823869,0.288889754078277,0.346126001189715,0.0684669736445793,0.0769387722635602,0.854594254091861,0.92306122773644
"Run: 724 Cov: high",724,0.9,0.284387476022305,0.300714073348466,0.310922249469622,0.048283550262692,0.0556926508969152,0.896023798840393,0.944307349103085
"Run: 725 Cov: none",725,0,0.130381852968831,0.261800642160564,0.362044773209421,0.118219822142262,0.127552909518921,0.754227268338817,0.872447090481079
"Run: 725 Cov: low",725,0.1,0.148738659389889,0.269077641056753,0.366511478750967,0.107953423243113,0.107718797559278,0.784327779197608,0.892281202440722
"Run: 725 Cov: medium",725,0.5,0.218868204055297,0.28139342240897,0.341756599364161,0.0891157428350583,0.0688660313365138,0.842018225828428,0.931133968663486
"Run: 725 Cov: high",725,0.9,0.283482310687548,0.297348736028154,0.306267189928401,0.0579462625464361,0.0549555008094614,0.887098236644102,0.945044499190539
"Run: 726 Cov: none",726,0,0.12936884564221,0.248161351680891,0.368254677812033,0.127122490941915,0.12709263392295,0.745784875135134,0.87290736607705
"Run: 726 Cov: low",726,0.1,0.143469912136689,0.255245522704827,0.378088601383058,0.110323554328463,0.112872409446962,0.776804036224574,0.887127590553038
"Run: 726 Cov: medium",726,0.5,0.223304799832805,0.287772031622829,0.340926880902086,0.0773099827259481,0.0706863049163314,0.85200371235772,0.929313695083669
"Run: 726 Cov: high",726,0.9,0.280895781604847,0.297198265301573,0.30339081789363,0.0638356947441318,0.0546794404558186,0.88148486480005,0.945320559544181
"Run: 727 Cov: none",727,0,0.127337335506411,0.247560743970048,0.382104464691879,0.111993037855721,0.131004417975942,0.757002544168337,0.868995582024058
"Run: 727 Cov: low",727,0.1,0.13967707551429,0.262883300508127,0.364697432662252,0.126426059557173,0.106316131758158,0.767257808684669,0.893683868241842
"Run: 727 Cov: medium",727,0.5,0.22091951984625,0.28887630628798,0.342816354419947,0.0757341616662362,0.071653657779587,0.852612180554177,0.928346342220413
"Run: 727 Cov: high",727,0.9,0.285773929018074,0.299969301920472,0.309084654650643,0.0500090961246084,0.0551630182862026,0.894827885589189,0.944836981713797
"Run: 728 Cov: none",728,0,0.122197369915196,0.258387492293387,0.38470297701758,0.11108033145637,0.123631829317468,0.765287839226163,0.876368170682532
"Run: 728 Cov: low",728,0.1,0.148706132190654,0.260181455645914,0.362029668079978,0.122047617910956,0.107035126172498,0.770917255916546,0.892964873827502
"Run: 728 Cov: medium",728,0.5,0.221763573877197,0.289883939128512,0.341546966743763,0.0715801754189563,0.0752253448315723,0.853194479749471,0.924774655168428
"Run: 728 Cov: high",728,0.9,0.285800689449604,0.298859817609041,0.305088000940219,0.0548661289075848,0.0553853630935514,0.889748507998864,0.944614636906449
"Run: 729 Cov: none",729,0,0.12132764636007,0.244263490601324,0.376300846891998,0.135501927432148,0.122606088714458,0.741891983853393,0.877393911285542
"Run: 729 Cov: low",729,0.1,0.149960277930982,0.258722747589413,0.385390756467557,0.0958505903862531,0.110075627625795,0.794073781987952,0.889924372374205
"Run: 729 Cov: medium",729,0.5,0.224009828552764,0.281409021314525,0.342772276475328,0.0790946142398767,0.0727142594175054,0.848191126342618,0.927285740582495
"Run: 729 Cov: high",729,0.9,0.286753869440817,0.299029210845141,0.3100269035473,0.0497414952838903,0.0544485208828515,0.895809983833258,0.945551479117149
"Run: 730 Cov: none",730,0,0.121044972948314,0.237808984196649,0.376923388094951,0.140115531495077,0.12410712326501,0.735777345239913,0.87589287673499
"Run: 730 Cov: low",730,0.1,0.143722523713153,0.257760288895376,0.380970998424167,0.107693975187522,0.109852213779781,0.782453811032697,0.890147786220219
"Run: 730 Cov: medium",730,0.5,0.221459652009239,0.284800257767123,0.345484020967139,0.0778249805503873,0.0704310887061113,0.851743930743502,0.929568911293889
"Run: 730 Cov: high",730,0.9,0.287562617829266,0.299266487907355,0.309683042282184,0.0479216399548975,0.0555662120262975,0.896512148018805,0.944433787973702
"Run: 731 Cov: none",731,0,0.124226705789792,0.24879438281527,0.366568384184729,0.137944060168579,0.122466467041629,0.739589472789792,0.877533532958371
"Run: 731 Cov: low",731,0.1,0.142974458935571,0.261089295759327,0.370866181320978,0.11194448169853,0.113125582285593,0.774929936015877,0.886874417714407
"Run: 731 Cov: medium",731,0.5,0.224848856579015,0.293780594536102,0.345228368711998,0.0612046011464621,0.0749375790264233,0.863857819827115,0.925062420973577
"Run: 731 Cov: high",731,0.9,0.283729112118744,0.297017452554719,0.305611262074402,0.0581096553032666,0.055532517948869,0.886357826747864,0.944467482051131
"Run: 732 Cov: none",732,0,0.130386467753352,0.24976831956237,0.386236380152696,0.108117216217641,0.125491616313941,0.766391167468418,0.874508383686059
"Run: 732 Cov: low",732,0.1,0.138845394122922,0.267367248283826,0.37622085462494,0.109471950433726,0.108094552534587,0.782433497031687,0.891905447465413
"Run: 732 Cov: medium",732,0.5,0.220472324427599,0.284980741204969,0.349602030938665,0.0699576409241388,0.0749872625046287,0.855055096571232,0.925012737495371
"Run: 732 Cov: high",732,0.9,0.284445279426712,0.297251933560705,0.307850540024165,0.0561677667972126,0.0542844801912049,0.889547753011583,0.945715519808795
"Run: 733 Cov: none",733,0,0.131188663425781,0.255665785902001,0.377978952608671,0.107343881022141,0.127822717041406,0.764833401936453,0.872177282958594
"Run: 733 Cov: low",733,0.1,0.146759157884082,0.259375604329037,0.371958771618336,0.108927920181618,0.112978545986927,0.778093533831455,0.887021454013073
"Run: 733 Cov: medium",733,0.5,0.220477806307398,0.284531517870001,0.34420855147997,0.0803084389725598,0.0704736853700713,0.849217875657369,0.929526314629929
"Run: 733 Cov: high",733,0.9,0.286524503210007,0.302952834568861,0.309555965336555,0.04676567958054,0.0542010173040367,0.899033303115423,0.945798982695963
"Run: 734 Cov: none",734,0,0.128924942699929,0.240715613800203,0.378739995656325,0.124823703623304,0.126795744220239,0.748380552156457,0.873204255779761
"Run: 734 Cov: low",734,0.1,0.140223301618947,0.269671034519537,0.382014639749801,0.10069560894678,0.107395415164935,0.791908975888285,0.892604584835065
"Run: 734 Cov: medium",734,0.5,0.218577218649726,0.288133772439713,0.351873947136293,0.0687313878135304,0.0726836739607373,0.858584938225732,0.927316326039263
"Run: 734 Cov: high",734,0.9,0.28010530778309,0.293758506141737,0.302685829787417,0.0700372152129027,0.0534131410748534,0.876549643712244,0.946586858925147
"Run: 735 Cov: none",735,0,0.117450391184887,0.257385670213494,0.363818719929461,0.136339435725841,0.125005782946317,0.738654781327842,0.874994217053683
"Run: 735 Cov: low",735,0.1,0.147379410471063,0.262748594920083,0.364730613885168,0.116571574014704,0.108569806708982,0.774858619276314,0.891430193291018
"Run: 735 Cov: medium",735,0.5,0.220913140955167,0.29013070363874,0.346444592584143,0.0696122186873873,0.0728993441345624,0.85748843717805,0.927100655865438
"Run: 735 Cov: high",735,0.9,0.286929092651327,0.296552786594895,0.308584498626241,0.0512864753006001,0.0566471468269368,0.892066377872463,0.943352853173063
"Run: 736 Cov: none",736,0,0.122825014275145,0.252676671824702,0.385995150491502,0.107691981171157,0.130811182237494,0.761496836591348,0.869188817762506
"Run: 736 Cov: low",736,0.1,0.140656826984399,0.27024443480878,0.371609805825636,0.107324903909458,0.110164028471727,0.782511067618814,0.889835971528273
"Run: 736 Cov: medium",736,0.5,0.222199287665283,0.283632319641839,0.344699887997053,0.073373114197058,0.0760953904987669,0.850531495304175,0.923904609501233
"Run: 736 Cov: high",736,0.9,0.283178015218303,0.296356647383851,0.30435200373512,0.0608203126641391,0.0552930209985866,0.883886666337274,0.944706979001413
"Run: 737 Cov: none",737,0,0.125492804556967,0.251541919232243,0.382125310048982,0.116037978994236,0.124801987167572,0.759160033838192,0.875198012832428
"Run: 737 Cov: low",737,0.1,0.149376996538863,0.26994173982437,0.377028146880689,0.0911076045064401,0.112545512249638,0.796346883243922,0.887454487750362
"Run: 737 Cov: medium",737,0.5,0.218747857070738,0.286935563844645,0.342503553929881,0.0775989776739483,0.0742140474807877,0.848186974845264,0.925785952519212
"Run: 737 Cov: high",737,0.9,0.285943834804615,0.296762703163874,0.305399878491558,0.057649801202271,0.0542437823376827,0.888106416460046,0.945756217662317
"Run: 738 Cov: none",738,0,0.122311907367211,0.241044100270466,0.366172764788795,0.14842887089867,0.122042356674858,0.729528772426472,0.877957643325142
"Run: 738 Cov: low",738,0.1,0.144542808920802,0.256684995417381,0.389189184711265,0.102418753527321,0.107164257423231,0.790416989049449,0.892835742576769
"Run: 738 Cov: medium",738,0.5,0.216788196788248,0.291085498574325,0.342020104956989,0.0786917853099083,0.0714144143705293,0.849893800319562,0.928585585629471
"Run: 738 Cov: high",738,0.9,0.28145874668387,0.293174724010035,0.304162079699115,0.065587951552237,0.0556164980547437,0.878795550393019,0.944383501945256
"Run: 739 Cov: none",739,0,0.121507897185999,0.260828718811538,0.384587987098584,0.108209614465018,0.124865782438861,0.766924603096121,0.875134217561139
"Run: 739 Cov: low",739,0.1,0.143404250806264,0.260657011242964,0.365371043917618,0.123227519034653,0.107340174998501,0.769432305966846,0.892659825001499
"Run: 739 Cov: medium",739,0.5,0.213626654566936,0.284148184330837,0.351167008374645,0.0782852991343098,0.0727728535932715,0.848941847272419,0.927227146406729
"Run: 739 Cov: high",739,0.9,0.280239924639364,0.293805106222886,0.303295974998766,0.0677488895121809,0.0549101046268036,0.877341005861016,0.945089895373196
"Run: 740 Cov: none",740,0,0.122652487815337,0.243497054525595,0.373468661052484,0.13792984783377,0.122451948772815,0.739618203393415,0.877548051227185
"Run: 740 Cov: low",740,0.1,0.145113816421335,0.268916758634598,0.375319873833547,0.0990192247870464,0.111630326323474,0.78935044888948,0.888369673676526
"Run: 740 Cov: medium",740,0.5,0.216519520868857,0.283013281837136,0.342658625476136,0.0860918988944578,0.0717166729234128,0.842191428182129,0.928283327076587
"Run: 740 Cov: high",740,0.9,0.284997896491282,0.301773407691475,0.309458968967384,0.0481539103554196,0.05561581649444,0.89623027315014,0.94438418350556
"Run: 741 Cov: none",741,0,0.125301918857704,0.252749194971024,0.369446672648576,0.129667807312358,0.122834406210338,0.747497786477304,0.877165593789662
"Run: 741 Cov: low",741,0.1,0.143315773164047,0.251532098149371,0.371643515584684,0.128711653029957,0.10479696007194,0.766491386898103,0.89520303992806
"Run: 741 Cov: medium",741,0.5,0.222196009347371,0.280506470151786,0.343922021558501,0.0761927190452841,0.0771827798970581,0.846624501057658,0.922817220102942
"Run: 741 Cov: high",741,0.9,0.281562194214129,0.295493035456395,0.305771279496751,0.0619473210234813,0.0552261698092438,0.882826509167275,0.944773830190756
"Run: 742 Cov: none",742,0,0.123822515974529,0.254442671843707,0.368824498275052,0.129039048504136,0.123871265402576,0.747089686093288,0.876128734597424
"Run: 742 Cov: low",742,0.1,0.141320624011914,0.259957149888686,0.360933846660366,0.129840453281627,0.107947926157407,0.762211620560966,0.892052073842593
"Run: 742 Cov: medium",742,0.5,0.222248762170226,0.289171819774157,0.349097333838732,0.0671980412437808,0.0722840429731038,0.860517915783115,0.927715957026896
"Run: 742 Cov: high",742,0.9,0.287893264598496,0.297727883183122,0.309369513403466,0.0522807021876569,0.0527286366272592,0.894990661185084,0.947271363372741
"Run: 743 Cov: none",743,0,0.125634774586418,0.247356365052162,0.367427073298168,0.133743350395476,0.125838436667775,0.740418212936749,0.874161563332225
"Run: 743 Cov: low",743,0.1,0.146593806550943,0.271524046807221,0.380665238899288,0.0942974108101123,0.106919496932435,0.798783092257453,0.893080503067565
"Run: 743 Cov: medium",743,0.5,0.219843632549382,0.291974948709253,0.341729054328513,0.0723377361758891,0.0741146282369627,0.853547635587148,0.925885371763037
"Run: 743 Cov: high",743,0.9,0.284443509461043,0.298761427171766,0.308167404078575,0.0533600194609591,0.0552676398276576,0.891372340711383,0.944732360172342
"Run: 744 Cov: none",744,0,0.123928600720625,0.250549926986645,0.366731751290952,0.136901851300638,0.121887869701139,0.741210278998222,0.878112130298861
"Run: 744 Cov: low",744,0.1,0.148786243539219,0.259649291586385,0.375778070568148,0.106792526224207,0.108993868082042,0.784213605693752,0.891006131917958
"Run: 744 Cov: medium",744,0.5,0.220099372923566,0.287934438516514,0.341083126815111,0.078871750538322,0.0720113112064864,0.849116938255192,0.927988688793514
"Run: 744 Cov: high",744,0.9,0.286151195869294,0.297644867309561,0.309016434938693,0.0514759613342429,0.0557115405482093,0.892812498117548,0.944288459451791
"Run: 745 Cov: none",745,0,0.12792229324487,0.252918881107666,0.38307370453776,0.110473146349792,0.125611974759912,0.763914878890296,0.874388025240088
"Run: 745 Cov: low",745,0.1,0.14268093381408,0.250091067983555,0.37419925068347,0.123439256854182,0.109589490664713,0.766971252481106,0.890410509335287
"Run: 745 Cov: medium",745,0.5,0.22035930455711,0.283916623512432,0.340267064140348,0.0837779417142766,0.0716790660758341,0.844542992209889,0.928320933924166
"Run: 745 Cov: high",745,0.9,0.286419659982112,0.297581625047728,0.310461351311148,0.0500415560178126,0.0554958076411988,0.894462636340989,0.944504192358801
"Run: 746 Cov: none",746,0,0.126176718112563,0.238664434454615,0.388196037750701,0.119056872600385,0.127905937081736,0.753037190317879,0.872094062918264
"Run: 746 Cov: low",746,0.1,0.145494189825759,0.272983410409124,0.375012308413482,0.0941593864949558,0.11235070485668,0.793489908648365,0.88764929514332
"Run: 746 Cov: medium",746,0.5,0.221994477250231,0.293176385341431,0.34206662876354,0.0690835658124131,0.0736789428323841,0.857237491355203,0.926321057167616
"Run: 746 Cov: high",746,0.9,0.28620423561456,0.297902117148998,0.306615465629217,0.0543893078233108,0.0548888737839144,0.890721818392775,0.945111126216086
"Run: 747 Cov: none",747,0,0.119317268995243,0.247512007277349,0.371740101231849,0.137181328750253,0.124249293745306,0.738569377504441,0.875750706254694
"Run: 747 Cov: low",747,0.1,0.147829580469851,0.26835510214111,0.371444849164802,0.100019045364858,0.112351422859378,0.787629531775764,0.887648577140622
"Run: 747 Cov: medium",747,0.5,0.223892642736982,0.290257036230673,0.341278295459501,0.0743804352006483,0.0701915903721951,0.855427974427157,0.929808409627805
"Run: 747 Cov: high",747,0.9,0.282928054886744,0.297142123738622,0.308426442202713,0.055794628563088,0.055708750608833,0.888496620828079,0.944291249391167
"Run: 748 Cov: none",748,0,0.129295096135715,0.24475930587167,0.380379298839191,0.120524854833596,0.125041444319827,0.754433700846577,0.874958555680173
"Run: 748 Cov: low",748,0.1,0.145721138125733,0.261402406035863,0.384979185999897,0.0975982773727522,0.110298992465754,0.792102730161493,0.889701007534246
"Run: 748 Cov: medium",748,0.5,0.221536126385765,0.291541193678195,0.343655740898982,0.067705024194729,0.0755619148423293,0.856733060962942,0.924438085157671
"Run: 748 Cov: high",748,0.9,0.281229021175643,0.293157757326862,0.303990967316976,0.0659694798061927,0.0556527743743256,0.878377745819482,0.944347225625674
"Run: 749 Cov: none",749,0,0.124418029215644,0.258146068690772,0.381210071546411,0.109791142224937,0.126434688322236,0.763774169452827,0.873565311677764
"Run: 749 Cov: low",749,0.1,0.14561005014693,0.252896038919615,0.383476343095603,0.104683018006751,0.113334549831102,0.781982432162147,0.886665450168898
"Run: 749 Cov: medium",749,0.5,0.224711996652996,0.283729837574125,0.344887376407308,0.0752196140287753,0.0714511753367962,0.853329210634428,0.928548824663204
"Run: 749 Cov: high",749,0.9,0.283494248058575,0.29504471358201,0.307463324177711,0.0596243477724403,0.0543733664092637,0.886002285818296,0.945626633590736
"Run: 750 Cov: none",750,0,0.13207917745856,0.248493979093017,0.371758134283523,0.126190042799032,0.121478666365868,0.7523312908351,0.878521333634132
"Run: 750 Cov: low",750,0.1,0.147782729025635,0.26713093393826,0.378571246713841,0.0995048477669925,0.107010242555272,0.793484909677735,0.892989757444728
"Run: 750 Cov: medium",750,0.5,0.220800015531256,0.286926391247619,0.347383313940607,0.0732980903892309,0.0715921888912868,0.855109720719482,0.928407811108713
"Run: 750 Cov: high",750,0.9,0.283107445556144,0.294216429262287,0.308227216239724,0.0596394002826464,0.0548095086591983,0.885551091058155,0.945190491340802
"Run: 751 Cov: none",751,0,0.121635764110982,0.261893096521515,0.379967151770994,0.112019936422944,0.124484051173565,0.763496012403491,0.875515948826435
"Run: 751 Cov: low",751,0.1,0.142006513033286,0.25904808501871,0.378912654000504,0.113261668476889,0.106771079470611,0.7799672520525,0.893228920529389
"Run: 751 Cov: medium",751,0.5,0.227464307561632,0.288921087664919,0.34308810141913,0.0672245778231132,0.073301925531205,0.859473496645682,0.926698074468795
"Run: 751 Cov: high",751,0.9,0.283964135062767,0.297533889769626,0.308587501886904,0.05338740053851,0.0565270727421927,0.890085526719297,0.943472927257807
"Run: 752 Cov: none",752,0,0.130081938890089,0.261138576555649,0.3782522138606,0.10155898179968,0.128968288893983,0.769472729306337,0.871031711106017
"Run: 752 Cov: low",752,0.1,0.142411508072031,0.260759123480806,0.366951479236315,0.119432553778083,0.110445335432765,0.770122110789152,0.889554664567235
"Run: 752 Cov: medium",752,0.5,0.217169315416755,0.290764771999423,0.338483483437265,0.0790444284433766,0.0745380007031808,0.846417570853443,0.925461999296819
"Run: 752 Cov: high",752,0.9,0.284046491622859,0.296964859820292,0.307159586460481,0.0581828303709852,0.0536462317253833,0.888170937903632,0.946353768274617
"Run: 753 Cov: none",753,0,0.124509192472623,0.256774448758272,0.369818187307,0.123559845430471,0.125338326031634,0.751101828537895,0.874661673968366
"Run: 753 Cov: low",753,0.1,0.15026299173518,0.259858431741038,0.366616081393579,0.114725901798635,0.108536593331568,0.776737504869797,0.891463406668432
"Run: 753 Cov: medium",753,0.5,0.225063745923359,0.285642332351054,0.347702779924149,0.0685024796787485,0.0730886621226902,0.858408858198561,0.92691133787731
"Run: 753 Cov: high",753,0.9,0.285043797887312,0.294617932793943,0.306854787483699,0.0586256748420837,0.0548578069929632,0.886516518164953,0.945142193007037
"Run: 754 Cov: none",754,0,0.12937185600202,0.25707160583025,0.379157687446802,0.109295831926567,0.125103018794361,0.765601149279072,0.874896981205639
"Run: 754 Cov: low",754,0.1,0.141298444384176,0.266705602398797,0.379809863001379,0.0980563144775132,0.114129775738135,0.787813909784352,0.885870224261865
"Run: 754 Cov: medium",754,0.5,0.222815230276363,0.284197990350022,0.352210169695355,0.0679805799928149,0.0727960296854454,0.85922339032174,0.927203970314555
"Run: 754 Cov: high",754,0.9,0.281708299341611,0.295553970164523,0.305658154779363,0.0617854069488239,0.0552941687656792,0.882920424285497,0.944705831234321
"Run: 755 Cov: none",755,0,0.120430835882849,0.253672643867468,0.360797696925313,0.142658841614576,0.122439981709793,0.73490117667563,0.877560018290207
"Run: 755 Cov: low",755,0.1,0.140772349456598,0.260038219998925,0.378162411002164,0.11623853984212,0.104788479700193,0.778972980457687,0.895211520299807
"Run: 755 Cov: medium",755,0.5,0.221713640914807,0.291105073116869,0.352745692724721,0.0640427599196682,0.0703928333239345,0.865564406756397,0.929607166676065
"Run: 755 Cov: high",755,0.9,0.283280941254804,0.296698870844098,0.30621140099056,0.0594820918982297,0.0543266950123077,0.886191213089463,0.945673304987692
"Run: 756 Cov: none",756,0,0.127646621358052,0.247750881205956,0.375742192178379,0.126908875748641,0.121951429508971,0.751139694742388,0.878048570491029
"Run: 756 Cov: low",756,0.1,0.150493964111948,0.263805614519832,0.361682903911534,0.115841251786044,0.108176265670642,0.775982482543314,0.891823734329358
"Run: 756 Cov: medium",756,0.5,0.225222665777974,0.292040324448039,0.336596567556677,0.0765156760887527,0.0696247661285569,0.85385955778269,0.930375233871443
"Run: 756 Cov: high",756,0.9,0.281834600168055,0.294208447354771,0.308776398579547,0.0588440972050284,0.0563364566925991,0.884819446102373,0.943663543307401
"Run: 757 Cov: none",757,0,0.127027435299402,0.245194105496931,0.366778787979267,0.136530633721069,0.124469037503332,0.7390003287756,0.875530962496668
"Run: 757 Cov: low",757,0.1,0.152148852849324,0.261386160667078,0.373183251078117,0.105317341302345,0.107964394103135,0.78671826459452,0.892035605896865
"Run: 757 Cov: medium",757,0.5,0.222864611299657,0.292330181284844,0.347230796375886,0.0643415382062682,0.0732328728333452,0.862425588960386,0.926767127166655
"Run: 757 Cov: high",757,0.9,0.283007769158904,0.295403985824563,0.305052168743245,0.0608186318940014,0.0557174443792871,0.883463923726711,0.944282555620713
"Run: 758 Cov: none",758,0,0.123536927342541,0.256275428698057,0.368477306688081,0.126526622052782,0.125183715218539,0.748289662728679,0.874816284781461
"Run: 758 Cov: low",758,0.1,0.147831571560119,0.255869295968269,0.381403100293329,0.103208469468438,0.111687562709844,0.785103967821717,0.888312437290156
"Run: 758 Cov: medium",758,0.5,0.226597002659587,0.287538998147715,0.343110322145075,0.0681532180806048,0.0746004589670183,0.857246322952377,0.925399541032982
"Run: 758 Cov: high",758,0.9,0.284843757181289,0.298860249862798,0.310764697371202,0.0493621899898664,0.0561691055948446,0.894468704415289,0.943830894405155
"Run: 759 Cov: none",759,0,0.126265447088037,0.241609950469481,0.364865931224336,0.145636741759157,0.121621929458989,0.732741328781854,0.878378070541011
"Run: 759 Cov: low",759,0.1,0.150817325290939,0.269853204208692,0.360670506709656,0.108327912365863,0.11033105142485,0.781341036209287,0.88966894857515
"Run: 759 Cov: medium",759,0.5,0.221447126970968,0.285549389274462,0.346495027926866,0.0736755721332266,0.0728328836944777,0.853491544172296,0.927167116305522
"Run: 759 Cov: high",759,0.9,0.28535301899977,0.296106242906211,0.308564459683028,0.0534868293461392,0.0564894490648512,0.89002372158901,0.943510550935149
"Run: 760 Cov: none",760,0,0.123108138805208,0.248058691080316,0.3723967506993,0.1360175624649,0.120418856950276,0.743563580584824,0.879581143049724
"Run: 760 Cov: low",760,0.1,0.144256505270976,0.256029240624131,0.366601278141041,0.120984589472533,0.11212838649132,0.766887024036147,0.88787161350868
"Run: 760 Cov: medium",760,0.5,0.222361384392963,0.283408832538957,0.34720466670341,0.0732823219437539,0.073742794420916,0.85297488363533,0.926257205579084
"Run: 760 Cov: high",760,0.9,0.285971812486905,0.300094133849243,0.308547699836976,0.0486352635266114,0.0567510903002633,0.894613646173125,0.943248909699737
"Run: 761 Cov: none",761,0,0.125837744765923,0.244035810583512,0.372031316689495,0.131007873320756,0.127087254640314,0.74190487203893,0.872912745359686
"Run: 761 Cov: low",761,0.1,0.143693598007498,0.263809351528277,0.374523488413582,0.109752688158608,0.108220873892035,0.782026437949357,0.891779126107965
"Run: 761 Cov: medium",761,0.5,0.216613354660732,0.284552426226981,0.341768146617746,0.083457270345482,0.0736088021490588,0.842933927505459,0.926391197850941
"Run: 761 Cov: high",761,0.9,0.283066722613665,0.295323403820067,0.308217775088709,0.0590349831509632,0.0543571153265959,0.886607901522441,0.945642884673404
"Run: 762 Cov: none",762,0,0.126399872575043,0.26126309047958,0.377915428289834,0.110578127884642,0.123843480770901,0.765578391344457,0.876156519229099
"Run: 762 Cov: low",762,0.1,0.147934566956684,0.267625922107153,0.370222893107881,0.106549884839726,0.107666732988557,0.785783382171717,0.892333267011443
"Run: 762 Cov: medium",762,0.5,0.214853379427584,0.29010995596477,0.340316868179357,0.0825534639994503,0.0721663324288385,0.845280203571711,0.927833667571161
"Run: 762 Cov: high",762,0.9,0.284603123207959,0.2969994937203,0.308671437308141,0.0541582025461387,0.0555677432174612,0.8902740542364,0.944432256782539
